Rank,Player Name,Age,Country,Points,Change
619,Darwin Blanch,17,USA,52,+66
620,Gilles Arnaud Bailly,19,BEL,52,+2
621,Juan Manuel La Serna,21,ARG,52,-48
622,Mitsuki Wei Kang Leong,20,MAS,52,-3
623,Evan Zhu,26,USA,52,+7
624,Alejandro Manzanera Pertusa,21,ESP,52,+19
625,Samir Banerjee,21,USA,51,-43
626,Radu Mihai Papoe,22,ROU,51,-5
627,Yuki Mochizuki,27,JPN,51,-16
628,Ben Jones,26,GBR,51,-4
629,Ryuki Matsuda,25,JPN,51,+2
630,Nick Kyrgios,29,AUS,50,+262
631,Olle Wallin,23,SWE,50,+7
632,Felix Gill,22,GBR,50,-30
633,Andrey Chepelev,26,RUS,50,+50
634,Aidan Kim,20,USA,49,
635,Maxim Zhukov,20,RUS,49,+5
636,Maximus Jones,20,THA,49,+15
637,John Sperle,23,GER,49,+4
638,Alejo Sanchez Quilez,19,ESP,49,+36
639,Trey Hilderbrand,24,USA,48,-12
640,Liam Gavrielides,21,GER,48,-1
641,Mikalai Haliak,26,BLR,48,+21
642,Kenny de Schepper,37,FRA,48,
643,Alex Molčan,27,SVK,47,+2
644,Nicolás Kicker,32,ARG,47,+71
645,James Story,24,GBR,47,+63
646,Mateo Barreiros Reyes,24,BRA,47,+2
647,Johan Nikles,28,SUI,47,-11
648,Lorenzo Carboni,19,ITA,47,+1
649,Maxwell Mckennon,22,USA,47,+19
650,Emilien Demanet,19,BEL,47,+2
651,Noah Schachter,25,USA,47,+22
652,Juan Sebastián Gómez,33,COL,46,+2
653,Kenta Miyoshi,21,JPN,46,+2
654,Alexander Donski,26,BUL,46,+2
655,Ewen Lumsden,25,GBR,46,+2
656,Buvaysar Gadamauri,24,BEL,46,+10
657,Luca Castagnola,22,ITA,46,+74
658,William Grant,24,USA,46,+77
659,Jacob Brumm,26,USA,46,-39
660,Sebastian Gima,22,ROU,46,-27
661,Kosuke Ogura,29,JPN,46,-8
662,Harrison Adams,30,USA,45,-103
663,Etienne Donnet,24,FRA,45,+60
664,Elmar Ejupovic,32,GER,45,-41
665,Deney Wassermann,23,NED,45,-1
666,Maxence Beaugé,24,FRA,45,+1
667,Ignacio Monzón,27,ARG,45,+2
668,Leonardo Rossi,22,ITA,45,+2
669,Constantin Bittoun Kouzmine,26,FRA,45,-44
670,Rudy Quan,19,USA,44,+1
671,Aleksandr Braynin,25,UKR,44,+11
672,Louis Weßels,26,GER,44,-65
673,Adrian Oetzbach,27,GER,44,+2
674,Dominic Thiem,31,AUT,43,-39
675,Antoine Bellier,28,SUI,43,+4
676,JiSung Nam,31,KOR,43,+40
677,Théo Papamalamis,19,FRA,43,+3
678,Taisei Ichikawa,24,JPN,43,+3
679,Thanapet Chanta,25,THA,43,+25
680,Sebastian Sorger,19,AUT,43,-17
681,Mariano Tammaro,21,ITA,43,-37
682,Aziz Ouakaa,25,TUN,43,+8
683,Axel Garcian,22,FRA,42,+12
684,Imanol López Morillo,25,ESP,42,-12
685,Bautista Vilicich,23,ARG,42,+1
686,Daniel Milavsky,23,USA,41,+6
687,Pedro Vives Marcos,23,ESP,41,+1
688,Daniel Cukierman,29,ISR,41,-79
689,Pavle Marinkov,19,AUS,41,+122
690,Igor Gimenez,25,BRA,41,-62
691,Joshua Sheehy,28,USA,41,+61
692,Jack Logé,20,BEL,41,-5
693,Samir Hamza Reguig,23,ALG,41,-2
694,Tristan McCormick,25,USA,41,+20
695,Adam Neff,23,USA,40,-2
696,Evgeny Donskoy,34,RUS,40,-59
697,Kyle Kang,20,USA,40,-19
698,Nino Serdarušić,28,CRO,40,-83
699,Nick Chappell,32,USA,40,-5
700,Colin Sinclair,30,NMI,40,-4
701,Taha Baadi,23,CAN,40,-4
702,Tsung Hao Huang,25,TWN,40,+3
703,Yaroslav Demin,19,RUS,40,+3
704,Maxence Rivet,21,FRA,40,-5
705,Devin Badenhorst,20,RSA,39,-4
706,Martin Damm,21,USA,39,-238
707,Nino Ehrenschneider,23,GER,39,+2
708,Stefan Adrian Andreescu,23,ROU,39,+67
709,Dali Blanch,22,USA,39,+11
710,Gerald Melzer,34,AUT,38,-3
711,Albert Pedrico Kravtsov,19,ESP,38,-1
712,Massimo Giunta,20,ITA,38,-14
713,Franco Ribero,25,ARG,38,-53
714,Maik Steiner,30,GER,38,-2
715,Amr Elsayed,26,EGY,38,-26
716,Wishaya Trongcharoenchaikul,29,THA,38,-16
717,Marlon Vankan,24,GER,38,-4
718,Tianhui Zhang,19,CHN,37,+15
719,Orel Kimhi,21,ISR,37,-1
720,Lorenzo Rottoli,23,ITA,37,+46
721,Paulo Andre Saraiva Dos Santos,24,BRA,37,-10
722,Filippo Romano,19,ITA,37,+3
723,Sergi Perez Contri,27,ESP,37,-2
724,Liam Broady,31,GBR,36,+6
725,Linang Xiao,25,CHN,36,-22
726,Quinn Vandecasteele,22,USA,36,-9
727,Petr Brunclik,18,CZE,36,+136
728,Alan Fernando Rubio Fierros,26,MEX,36,+29
729,Johan Alexander Rodriguez,21,COL,36,-5
730,Francisco Rocha,25,POR,36,+53
731,Tomohiro Masabayashi,27,JPN,36,+29
732,Michael Zheng,21,USA,35,-5
733,Karlis Ozolins,22,LAT,35,-5
734,Peter Heller,32,GER,35,-5
735,Alexis Gautier,27,FRA,35,-170
736,Ivan Marrero Curbelo,26,ESP,35,+15
737,Lautaro Agustin Falabella,27,ARG,35,-18
738,Niccolo Catini,27,ITA,35,-1
739,Diego Fernandez Flores,24,CHI,35,
740,Michele Ribecai,22,ITA,35,+21
741,Tennys Sandgren,33,USA,34,-9
742,Akira Santillan,27,AUS,34,+179
743,Trevor Svajda,18,USA,34,-151
744,Guillaume Dalmasso,22,FRA,34,+5
745,Samuele Pieri,23,ITA,34,-11
746,S D Prajwal Dev,28,IND,34,+38
747,Fares Zakaria,23,EGY,34,+6
748,Gavin Young,22,USA,33,-7
749,Oliver Tarvet,21,GBR,33,-7
750,Federico Gaio,33,ITA,33,-48
751,Alessandro Giannessi,34,ITA,33,-67
752,Filip Jeff Planinsek,23,SLO,33,-7
753,Mikhail Gorokhov,21,RUS,33,-7
754,Filip Pieczonka,20,POL,33,-4
755,Alexander Klintcharov,28,NZL,33,+13
756,Mikael Ymer,26,SWE,32,-2
757,Maxim Mrva,17,CZE,32,+98
758,Luca Castelnuovo,28,SUI,32,-10
759,Ryan Fishback,22,USA,32,+8
760,Adhithya Ganesan,19,USA,32,-1
761,Leo Vithoontien,25,JPN,32,-23
762,Ezekiel Clark,26,USA,32,+42
763,Zura Tkemaladze,24,GEO,32,-23
764,Kai Wehnelt,29,GER,32,+7
765,Dan Martin,25,CAN,32,+20
766,Khololwam Montsi,22,RSA,31,-4
767,Martin Borisiouk,24,BLR,31,-4
768,Timo Legout,23,FRA,31,-122
769,Isaiah Strode,27,USA,31,+126
770,Cyril Vandermeersch,25,FRA,31,-15
771,Ioan Alexandru Chirita,22,ROU,31,-15
772,Pablo Masjuan Ginel,22,ESP,31,+221
773,Gergely Madarász,30,HUN,31,+19
774,Bogdan Pavel,25,ROU,31,-27
775,Ignacio Parisca Romera,19,VEN,31,+28
776,Manas Dhamne,17,IND,31,-3
777,Alexandre Reco,25,FRA,31,-7
778,Louis Tessa,26,FRA,31,-6
779,Edoardo Lavagno,26,ITA,30,-36
780,Conner Huertas del Pino,29,PER,30,+15
781,Kaylan Bigun,18,USA,30,-5
782,Pawit Sornlaksup,25,THA,30,+53
783,Juan Bautista Otegui,26,ARG,30,+29
784,Wilson Leite,33,BRA,30,-48
785,Nathan Ponwith,26,USA,30,-11
786,Henry Bernet,18,SUI,29,
787,Ozan Baris,20,USA,29,+1
788,Blaž Rola,34,SLO,29,-1
789,Cengiz Aksu,26,TUR,29,+2
790,Amaury Raynel,22,FRA,29,+93
791,Adam Heinonen,22,SWE,29,-33
792,Miles Jones,24,USA,29,+9
793,Daniel Antonio Núñez,23,CHI,29,-11
794,James Watt,24,NZL,29,-14
795,Kane Bonsach Ganley,20,DEN,29,-14
796,Carlo Alberto Caniato,19,ITA,29,-2
797,Maxence Bertimon,25,FRA,29,+32
798,Filip Krajinović,33,SRB,28,-76
799,Guido Andreozzi,33,ARG,28,-35
800,Manuel Mazza,25,ITA,28,+34
801,Miljan Zekić,36,SRB,28,-24
802,Oliver Anderson,26,AUS,28,-5
803,Pierre Delage,24,FRA,28,+96
804,Shinji Hazawa,25,JPN,28,-6
805,Denis Klok,26,RUS,28,-3
806,Fausto Tabacco,22,ITA,28,-7
807,Daniel Pátý,25,CZE,28,-7
808,Alexander Stater,25,USA,28,-39
809,Ulises Blanch,26,USA,27,-3
810,Siddharth Vishwakarma,30,IND,27,-20
811,Georgii Kravchenko,24,UKR,27,+50
812,Vuk Radjenovic,19,SRB,27,-33
813,Luca Wiedenmann,26,GER,27,-3
814,Jakub Filip,19,CZE,27,-5
815,Benjamin Winter Lopez,26,ESP,27,+2
816,Philip Hjorth,26,DEN,27,+2
817,Stefano D'Agostino,21,ITA,27,+2
818,Matthew William Donald,20,CZE,27,+19
819,Giuseppe La Vela,24,ITA,27,-14
820,Sander Jong,24,NED,26,-24
821,Millen Hurrion,25,GBR,26,+1
822,Pietro Fellin,23,ITA,26,+272
823,Matt Hulme,26,AUS,26,-30
824,Mert Alkaya,24,TUR,26,-9
825,Enzo Wallart,28,FRA,26,-12
826,Oscar Otte,31,GER,25,-6
827,Pierluigi Basile,18,ITA,25,-6
828,Victor Lilov,21,USA,25,+29
829,Renta Tokuda,26,JPN,25,+14
830,Jesse Flores,29,CRC,25,+66
831,Martin Van Der Meerschen,24,BEL,25,+13
832,Justin Boulais,23,CAN,25,-9
833,Sidharth Rawat,31,IND,25,+15
834,Peter Buldorini,20,IRL,25,-18
835,Simon Beaupain,25,BEL,25,-9
836,Toby Martin,32,GBR,25,-9
837,Gabriele Maria Noce,29,ITA,25,+14
838,Skander Mansouri,29,TUN,24,-8
839,Juan Ignacio Lóndero,31,ARG,24,-8
840,Raphaël Pérot,23,FRA,24,+482
841,Cruz Hewitt,16,AUS,24,-9
842,Tomas Curras Abasolo,24,ESP,24,-17
843,Mert Naci Türker,26,TUR,24,-7
844,Diogo Marques,25,POR,24,+6
845,Dragos Nicolae Cazacu,21,ROU,24,-17
846,Pietro Marino,23,ITA,24,+26
847,Lorenzo Bocchi,27,ITA,23,-9
848,Alexander Bernard,21,USA,23,-9
849,Jack Anthrop,21,USA,23,-9
850,David Pichler,29,AUT,23,-43
851,Luis Carlos Alvarez,20,MEX,23,-9
852,Felix Balshaw,18,FRA,23,-11
853,Tyler Stice,24,USA,23,+7
854,Naoya Honda,19,JPN,23,-9
855,Saša Marković,19,SRB,23,-8
856,Yuta Kikuchi,25,JPN,23,+9
857,Evgeny Philippov,23,RUS,23,-33
858,Thiago Cigarran,24,ARG,23,+119
859,Josip Simundza,20,CRO,23,+28
860,Kristjan Tamm,26,EST,23,-8
861,Niklas Schell,26,GER,23,+58
862,Grigoriy Lomakin,27,KAZ,23,+12
863,Dhakshineswar Suresh,24,IND,22,-10
864,Nikola Milojević,29,SRB,22,-10
865,Patrick Brady,20,GBR,22,-9
866,Karim Mohamed Maamoun,33,EGY,22,+12
867,Kuan Yi Lee,28,TWN,22,-9
868,Peter Benjamin Privara,20,SVK,22,-54
869,Duck-hee Lee,26,KOR,22,-104
870,Mees Rottgering,17,NED,22,-8
871,Matthew Summers,26,GBR,22,-5
872,Collin Altamirano,29,USA,22,-23
873,Illya Beloborodko,23,UKR,22,-6
874,Amit Vales,19,ISR,22,+42
875,Matt Kuhar,28,USA,22,+27
876,Juan Sebastian Osorio,27,COL,22,+12
877,Jasza Szajrych,22,POL,22,-8
878,Abel Forger,19,NED,22,+59
879,Mihai Razvan Marinescu,23,ROU,22,-6
880,Jay Dylan Hara Friend,21,JPN,21,-5
881,Maximilian Homberg,22,GER,21,-5
882,Alexander Kotzen,24,USA,21,-5
883,Nam Hoang Ly,28,VIE,21,-139
884,Nicolas Arseneault,18,CAN,21,+198
885,Adrien Gobat,23,FRA,21,-4
886,Chase Ferguson,26,AUS,21,+29
887,Elgin Khoeblal,23,NED,21,+13
888,Gustavo Ribeiro De Almeida,18,BRA,21,+82
889,Sebastian Eriksson,19,SWE,21,-5
890,Nikita Mashtakov,26,UKR,21,-8
891,Sheng Tang,25,CHN,21,-6
892,Lasse Poertner,19,GER,21,-24
893,Seydina Andre,21,SEN,21,-22
894,Noah Perfetti,23,ITA,21,-4
895,Saveliy Ivanov,20,RUS,21,-4
896,Ivan Nedelko,38,RUS,20,-3
897,Alan Magadan,23,MEX,20,
898,Dinko Dinev,21,BUL,20,+15
899,Santiago De La Fuente,23,ARG,20,-19
900,Robin Catry,23,FRA,20,+69
901,Yuta Kawahashi,27,JPN,20,+26
902,Tai Sach,22,AUS,20,+194
903,Adil Kalyanpur,25,IND,20,-2
904,Aliaksandr Liaonenka,26,BLR,20,-1
905,Sebastian Prechtel,28,GER,20,-1
906,Michal Krajci,20,SVK,20,+159
907,Alexandre Aubriot,25,FRA,20,-18
908,Taiyo Yamanaka,23,JPN,20,-2
909,Pierre Yves Bailly,21,BEL,19,-2
910,Rafael Jodar,18,ESP,19,-2
911,Alec Deckers,24,NED,19,-1
912,Cooper Williams,19,USA,19,-1
913,Ioannis Xilas,23,GRE,19,-54
914,Niels Lootsma,30,NED,19,
915,Alessandro Bellifemine,23,ITA,19,-3
916,Francesco Ferrari,27,ITA,19,-70
917,Nikola Basic,23,CRO,19,+12
918,Joshua Charlton,25,AUS,19,+15
919,Andrew Fenty,25,USA,19,+54
920,Benjamin Thomas George,22,CAN,19,+29
921,Ezequiel Monferrer,21,ARG,19,+78
922,Sergio Callejon Hernando,20,ESP,19,-17
923,Michael Bassem Sobhy,20,EGY,19,+13
924,Michael Zhu,32,USA,19,+16
925,Benito Sánchez Martinez,22,GER,18,-5
926,Kaito Uesugi,29,JPN,18,-17
927,Thomas Fancutt,30,AUS,18,-5
928,Jack Loutit,20,NZL,18,-5
928,Patrick Schoen,19,SUI,18,-5
930,Vasek Pospisil,34,CAN,18,-97
931,Yun seong Chung,26,KOR,18,-37
932,Thai Son Kwiatkowski,30,USA,18,-255
933,Viktor Jović,23,SRB,18,-7
934,John Hallquist Lithen,23,SWE,18,-9
935,Ishaque Eqbal,27,IND,18,+97
936,Chan yeong Oh,26,KOR,18,+31
937,Pengyu Lu,23,CHN,18,+35
938,Gregor Ramskogler,26,AUT,18,+7
939,Matyáš Černý,23,CZE,18,-8
940,Joaquin Aguilar Cardozo,19,URU,18,-76
941,Luca Fantini,24,ITA,18,-9
942,Aleksandr Lobanov,23,RUS,18,-7
943,Gabriele Bosio,24,ITA,18,+8
944,Daisuke Sumizawa,26,JPN,18,+8
945,Martyn Pawelski,20,POL,18,-75
946,Charlie Camus,18,FRA,18,-7
947,Petar Jovanovic,21,MNE,17,-6
948,Maciej Rajski,33,POL,17,-6
949,Georgi Georgiev,18,BUL,17,+6
950,Oliver Bonding,17,GBR,17,+7
951,Tomas Luis,23,POR,17,+14
952,Marko Maksimovic,19,SRB,17,+195
953,Alberto Bronzetti,26,ITA,17,+100
954,Andrin Casanova,20,SUI,17,+14
955,Manish Sureshkumar,25,IND,17,-27
956,Mwendwa Mbithi,27,USA,17,-26
957,Ignacio Antonio Becerra Otarola,24,CHI,17,-13
958,Arthur Nagel,21,FRA,17,+36
959,Matteo De Vincentis,26,ITA,17,+33
960,Jan Kupčič,23,SLO,17,+38
961,Nicolas Jadoun,22,FRA,17,-13
962,Finn Bass,25,GBR,17,-12
963,Niccolo Ciavarella,21,ITA,17,-25
964,Savriyan Danilov,24,RUS,16,-6
965,Eric Hadigian,25,USA,16,-6
966,Sora Fukuda,27,JPN,16,-23
967,Arda Azkara,22,TUR,16,-7
968,Seita Watanabe,24,JPN,16,-6
969,Ryotero Matsumura,28,JPN,16,-9
970,Niccolo Baroni,21,ITA,16,-7
971,Uisung Park,24,KOR,16,+8
972,Nicolas Tepmahc,23,FRA,16,-8
973,Lucas Marionneau,18,FRA,16,+7
974,Aoran Wang,28,CHN,16,-8
975,Daniil Ostapenkov,21,BLR,16,-77
976,Andrea Fiorentini,24,ITA,16,+12
977,Axel Nefve,24,USA,16,+84
978,Gian Marco Ortenzi,25,ITA,16,+11
979,Patrick Kaukovalta,26,FIN,16,-5
980,Iannis Miletich,19,ITA,16,-63
981,Menelaos Efstathiou,26,CYP,16,+37
982,Fernando Cavallo,19,ARG,16,+13
983,Aldin Šetkić,37,BIH,16,-8
984,Tomasz Berkieta,18,POL,16,+33
985,Mariano Dedura Palomero,19,GER,15,-3
986,Bekkhan Atlangeriev,24,RUS,15,-1
987,Derek Pham,20,AUS,15,-3
988,Nicolas Zanellato,23,BRA,15,-180
989,Isaac Becroft,24,NZL,15,-3
990,Stefan Latinovic,25,SRB,15,-3
991,Zhenxiong Dong,26,CHN,15,-2
992,Elijah Strode,23,USA,15,-21
993,Dimitris Azoidis,24,GRE,15,+4
994,Brian Bozemoj,21,NED,15,-48
995,Luc Fomba,26,FRA,15,+1
996,Vlad Andrei Dancu,26,ROU,15,-110
997,Yanis Ghazouani Durand,24,FRA,15,-63
998,Nicolas Ifi,26,BEL,15,+18
999,Koki Matsuda,24,JPN,15,+23
1000,Corban Crowther,21,NZL,15,-47
